kepid,rrmscdpp03p0
10020000,214.137
10025986,209.09099999999998
10026009,253.18599999999998
10026038,270.182
10026068,169.581
10026071,130.11700000000002
10026136,335.599
10026178,118.647
10026182,153.187
10026186,560.727
10026213,254.646
10026226,124.045
10026297,140.986
10030408,95.20299999999999
10030427,210.167
10030451,251.30700000000002
10030454,200.665
10030479,379.60699999999997
10030490,111.12299999999999
10030608,168.965
10030646,153.259
10030669,154.924
10030676,265.078
10030695,112.89399999999999
10030699,290.373
10054022,88.866
10054050,206.842
10054085,375.598
10054093,115.14399999999999
10054100,85.8
10054119,289.678
10054129,243.083
10054132,63.193000000000005
10054195,308.216
10054352,183.40200000000002
10054362,159.893
10054396,71.568
10059373,113.73899999999999
10059378,176.25
10059380,174.843
10059425,103.654
10059575,217.44799999999998
10059645,251.745
10062458,65.171
10062514,157.878
10062556,60.871
10062560,66.369
10062593,82.98299999999999
10062594,134.668
10062613,157.746
10066187,66.667
10066193,86.359
10066200,155.365
10066275,199.88099999999997
10066296,56.701
10066323,229.453
10066355,203.102
10066359,194.395
10066362,75.408
10066428,221.86
10066437,138.968
10066446,62.925
10066476,139.68
10070629,34.846
10070645,452.75800000000004
10070717,139.656
10070726,207.769
10070754,19.668
10070761,144.00799999999998
10070762,174.88
10070788,77.351
10070799,269.0
10070800,164.919
10070826,57.703
10070847,224.795
10079998,55.118
10080020,253.793
10080077,96.931
10080130,279.95099999999996
10080157,214.166
10080160,203.832
10080186,155.016
10080196,104.865
10080204,183.30900000000003
10080211,61.855
10080218,66.687
10080239,73.585
10083688,193.06400000000002
10083738,184.206
10083739,109.40299999999999
10083741,143.985
10083786,244.225
10083803,327.406
10083815,116.119
10083837,127.345
10083857,202.113
10083862,117.65299999999999
10083880,107.025
10083886,117.406
10083899,148.558
10089911,123.77600000000001
10089925,185.141
10089973,88.835
10089994,87.448
10090026,224.537
10090039,199.139
10090044,283.10900000000004
10090067,196.93099999999998
10090071,320.975
10090073,83.59
10090075,246.234
10090092,163.463
10094091,143.721
10094140,194.842
10094183,246.517
10094217,156.467
10094237,280.151
10094254,118.397
10094281,157.664
10094286,124.194
10094303,311.932
10094327,146.80200000000002
10094358,245.185
10094368,141.58700000000002
10118846,71.59100000000001
10118893,144.855
10118910,99.581
10118929,83.82
10118942,41.754
10118964,119.462
10118967,216.013
10118979,142.974
10119097,46.361999999999995
10119109,344.71
10119126,71.585
10119187,181.37400000000002
10124307,48.608999999999995
10124435,363.744
10124436,125.86
10124448,89.295
10124472,57.573
10124479,215.267
10124496,151.447
10124511,109.486
10124521,260.76599999999996
10124534,61.672
10124561,130.11
10124584,272.209
10002639,123.917
10002647,122.208
10002672,277.014
10002684,257.139
10002687,253.72299999999998
10002712,79.03399999999999
10002780,240.332
10002783,150.879
10002787,41.166000000000004
10002792,474.57599999999996
10002794,278.342
10002816,92.01799999999999
10002817,28.845
10006721,145.495
10006727,227.917
10006730,257.911
10006734,89.285
10006742,268.372
10006776,157.94299999999998
10006797,204.155
10006828,152.19299999999998
10006852,121.89200000000001
10006877,106.584
10006884,48.701
10006923,532.626
10006929,80.878
10016076,199.642
10016080,87.485
10016088,204.85
10016093,130.43200000000002
10016103,96.441
10016145,193.541
10016149,78.343
10016175,37.77
10016180,153.94
10016181,223.028
10016239,22.073
10016246,152.135
10016262,316.827
10020002,174.041
10020013,314.29
10020019,45.817
10020032,95.59
10020062,266.95799999999997
10020083,163.484
10020121,112.655
10020137,96.037
10020181,184.717
10020191,150.14600000000002
10020210,210.517
10020214,155.615
10020230,142.131
10026303,93.679
10026329,181.017
10026372,230.984
10026413,183.27900000000002
10026443,216.22299999999998
10026444,230.829
10026453,166.217
10026457,231.463
10026458,269.596
10026502,68.694
10026525,179.33599999999998
10026534,71.375
10026536,153.672
10030722,184.81099999999998
10030731,304.835
10030738,241.22299999999998
10030758,111.036
10030778,372.599
10030779,152.112
10030807,189.717
10030808,246.39700000000002
10030855,207.356
10030868,187.455
10030890,219.282
10030915,259.35900000000004
10054402,266.645
10054414,481.514
10054420,119.679
10054489,215.636
10054498,277.166
10054567,182.30900000000003
10054597,151.22799999999998
10054738,71.202
10054770,166.90200000000002
10054827,234.054
10054831,220.39700000000002
10054905,350.298
10054915,326.623
10062643,173.334
10062647,85.647
10062704,180.865
10062715,180.014
10062742,232.239
10062753,363.75699999999995
10062762,103.47200000000001
10062767,114.98100000000001
10062769,81.69
10062798,271.166
10062837,209.528
10062863,35.446999999999996
10066483,95.302
10066492,546.244
10066509,85.45100000000001
10066566,51.343999999999994
10066568,129.43200000000002
10066588,325.437
10066603,152.303
10066637,189.644
10066680,
10066735,194.43
10066745,31.253
10066755,109.58
10066774,51.592
10070859,201.051
10070928,126.34899999999999
10070952,260.73400000000004
10070953,91.50299999999999
10070974,252.41099999999997
10070982,90.598
10070991,285.29900000000004
10071009,142.50799999999998
10071037,149.19899999999998
10071047,139.526
10071056,90.181
10071059,127.16799999999999
10080243,200.5
10080248,201.47400000000002
10080292,244.926
10080293,174.528
10080305,248.166
10080344,153.612
10080353,142.785
10080372,66.767
10080411,97.005
10080424,272.853
10080433,113.321
10080455,162.404
10080482,97.727
10083926,175.13299999999998
10083970,103.32799999999999
10083989,241.79
10083995,188.417
10084016,248.825
10084115,
10086465,122.93299999999999
10086586,217.745
10086622,293.371
10086625,190.24400000000003
10086655,101.973
10086668,136.667
10086672,84.787
10090102,40.59
10090111,300.765
10090123,293.695
10090128,136.547
10090151,87.015
10090175,253.36900000000003
10090193,200.46900000000002
10090197,126.314
10090203,208.12400000000002
10090207,192.44
10090219,165.669
10090222,94.20700000000001
10094417,72.34
10094467,56.583
10094523,53.51
10094545,123.179
10094550,86.36200000000001
10094566,167.583
10094571,136.655
10094636,196.584
10094670,92.17
10094721,387.157
10094737,86.85700000000001
10094788,189.21400000000003
10119215,287.55400000000003
10119227,59.431999999999995
10119239,257.159
10119274,127.26100000000001
10119290,271.377
10119326,268.527
10119352,329.24699999999996
10119353,182.19
10119371,274.339
10119471,315.63
10119479,198.983
10119489,141.248
10124585,175.03599999999997
10124611,33.385
10124624,140.05200000000002
10124630,340.973
10124635,85.022
10124710,203.78
10124727,227.55599999999998
10124752,175.547
10124777,208.601
10124832,147.691
10124839,157.313
10124866,11.095
10124963,128.775
10002866,198.949
10002867,129.19899999999998
10002882,129.74200000000002
10002885,250.301
10002897,289.599
10002907,157.86
10002915,331.78
10002938,193.047
10002952,156.56799999999998
10002966,247.41099999999997
10002969,171.014
10003014,180.481
10003034,110.95700000000001
10006971,186.96099999999998
10006972,55.494
10006982,210.84
10006986,665.62
10007095,154.122
10007104,163.321
10007129,90.40299999999999
10007135,597.156
10007150,164.813
10007169,193.928
10007212,245.968
10007233,116.26100000000001
10007265,228.363
10016263,59.533
10016265,67.14
10016298,41.221000000000004
10016309,112.23100000000001
10016317,164.644
10016403,16.278
10016408,2188.556
10016419,179.421
10016444,313.59
10016455,216.582
10016488,283.863
10016536,91.461
10016557,105.76299999999999
10020247,
10020262,139.735
10020291,201.753
10020297,173.701
10020298,171.96599999999998
10020323,120.47200000000001
10020396,196.13
10020423,248.093
10020424,179.847
10020472,246.92700000000002
10022810,166.162
10022813,229.02
10022839,244.563
10026544,55.251000000000005
10026578,261.29400000000004
10026597,126.073
10026614,24.703000000000003
10026622,183.653
10026654,330.712
10026667,139.703
10026681,750.785
10026703,166.35299999999998
10026724,191.18
10026728,151.10299999999998
10026749,35.37
10026758,342.098
10030919,171.40400000000002
10030943,
10030962,212.25
10030979,1608.6429999999998
10030986,77.37899999999999
10030993,417.94199999999995
10030995,146.503
10031049,123.02
10031075,143.5
10031091,159.254
10031093,359.712
10031102,233.502
10031135,354.444
10031185,87.006
10054938,49.71
10054971,97.64200000000001
10055006,257.29200000000003
10055042,192.29
10055060,68.536
10055061,96.09200000000001
10055107,280.889
10055126,83.492
10055196,141.409
10055197,253.011
10055219,83.396
10055306,399.142
10055313,375.58099999999996
10062886,489.575
10062905,58.121
10062936,567.525
10062987,445.61400000000003
10062989,148.485
10062992,132.515
10063027,304.829
10063028,153.42700000000002
10063044,433.39
10063051,162.684
10063071,162.429
10063075,53.738
10066785,147.632
10066815,1015.725
10066838,162.547
10066862,278.97700000000003
10066868,124.921
10066886,188.046
10066901,592.9580000000001
10066915,111.135
10066947,177.421
10066962,215.093
10066970,130.232
10067001,69.188
10067032,1430.34
10067056,145.96200000000002
10071079,263.23
10071119,53.87
10071126,129.467
10071151,232.896
10071179,218.699
10071205,172.447
10071206,58.963
10071221,221.65099999999998
10071237,63.411
10071249,109.045
10071264,159.306
10071281,86.835
10080547,202.951
10080549,171.896
10080576,100.712
10080592,69.863
10080611,91.385
10080625,189.171
10080664,106.65899999999999
10080740,46.019
10080743,59.361000000000004
10080778,99.853
10080782,146.835
10080792,170.051
10080811,71.499
10086720,132.126
10086727,55.403
10086746,68.378
10086803,200.017
10086816,199.9
10086817,300.493
10086842,265.985
10086864,160.732
10086869,257.764
10086883,280.559
10086893,141.983
10086902,223.03599999999997
10090231,92.094
10090232,200.554
10090234,72.468
10090241,50.41
10090246,
10090249,141.809
10090250,186.78799999999998
10090257,237.132
10090266,157.148
10090270,285.644
10090345,35.196
10090348,134.77
10094811,207.891
10094832,303.587
10094872,343.741
10094911,84.728
10094937,56.288000000000004
10094947,218.915
10095012,189.345
10095141,154.893
10095142,164.667
10095153,216.19099999999997
10095160,113.404
10095182,39.732
10095186,104.009
10119517,
10119542,78.618
10119581,277.715
10119629,339.86199999999997
10119637,334.556
10119646,307.764
10119654,362.531
10119659,75.7
10119692,157.424
10119724,162.778
10119878,1453.882
10119884,264.611
10119885,144.45600000000002
10119898,133.904
10124990,280.19
10125001,306.089
10125102,236.706
10125106,249.68200000000002
10125199,63.461000000000006
10125256,78.59
10125258,132.834
10125300,57.163000000000004
10125303,67.065
10125310,131.717
10125328,39.068000000000005
10125352,73.995
10125510,40.649
10003039,143.489
10003058,120.241
10003062,174.204
10003087,172.12599999999998
10003144,225.61599999999999
10003146,86.762
10003161,306.28700000000003
10003179,169.387
10003211,180.00400000000002
10003213,152.984
10003228,164.09900000000002
10003233,48.038000000000004
10007269,203.798
10007286,175.43200000000002
10007301,182.511
10007320,164.85
10007364,82.12200000000001
10007397,262.687
10007439,69.393
10007451,253.567
10007492,115.209
10007500,83.75200000000001
10007519,208.928
10007533,
10016587,103.211
10016694,76.007
10016719,118.223
10016726,193.595
10016739,267.163
10016759,200.578
10016850,207.548
10016867,215.243
10016874,145.54399999999998
10016929,59.74100000000001
10016950,115.70700000000001
10016957,134.969
10017003,199.046
10022848,223.827
10022884,234.36900000000003
10022892,285.11
10022896,252.047
10022908,162.77100000000002
10022925,66.2
10022963,175.229
10023002,32.864000000000004
10023032,134.886
10023058,202.81400000000002
10023062,105.47399999999999
10023069,114.82
10026767,146.311
10026779,84.54299999999999
10026782,286.768
10026795,187.627
10026797,123.17200000000001
10026844,115.404
10026881,75.123
10026891,223.495
10026901,146.002
10026908,152.89600000000002
10026938,266.149
10026941,244.595
10031196,124.65
10031286,264.41200000000003
10031295,176.081
10031298,199.157
10031308,60.641000000000005
10031324,220.082
10031345,198.933
10031409,257.693
10031427,233.815
10031468,352.529
10031470,54.46
10031500,235.52900000000002
10031503,241.888
10055337,273.522
10055385,148.425
10055390,151.499
10055414,78.384
10055516,143.33100000000002
10055538,252.09599999999998
10055577,127.06299999999999
10055660,88.588
10055674,105.235
10055700,129.717
10055707,219.69099999999997
10055727,127.87200000000001
10063094,238.993
10063107,447.80800000000005
10063128,46.876000000000005
10063133,213.39700000000002
10063169,231.301
10063188,117.311
10063193,142.822
10063208,46.88399999999999
10063211,251.196
10063214,163.731
10063215,252.479
10063218,276.237
10063226,253.26
10067106,170.71900000000002
10067144,160.969
10067145,129.46200000000002
10067148,145.4
10067153,160.592
10067165,101.406
10067168,282.425
10067180,48.245
10067209,158.805
10067212,154.54399999999998
10067237,174.055
10067242,214.649
10071328,224.125
10071333,216.271
10071339,78.195
10071382,35.821999999999996
10071383,306.819
10071416,33.397
10071470,221.30200000000002
10071497,283.618
10073370,245.852
10073376,52.61
10073388,90.741
10073392,184.05200000000002
10073406,180.93599999999998
10080830,97.728
10080855,215.609
10080862,37.827
10080869,196.05900000000003
10080921,46.823
10080932,81.896
10080943,691.564
10080966,122.772
10080967,173.104
10080968,82.35600000000001
10080974,141.56799999999998
10080980,91.995
10086904,278.107
10086913,
10086919,67.15
10086949,170.438
10086988,125.463
10087011,282.443
10087038,288.32
10087047,189.85
10087053,145.628
10087074,216.486
10087093,108.6
10087102,329.85
10087108,115.551
10090352,167.886
10090361,258.994
10090373,60.519
10090400,119.68700000000001
10090413,202.783
10090467,55.67
10090482,46.95399999999999
10090485,103.727
10090557,227.549
10090568,211.743
10090572,127.376
10090575,155.165
10090621,127.456
10095222,70.112
10095244,198.65200000000002
10095307,133.763
10095333,91.24
10095348,299.45099999999996
10095365,226.842
10095399,294.707
10095409,131.463
10095411,36.905
10095427,127.626
10095438,208.803
10095460,42.507
10119930,52.739
10120003,94.365
10120040,92.773
10120126,163.685
10120295,71.913
10120296,186.3
10120310,277.69
10120316,102.085
10120379,43.505
10120460,226.41099999999997
10120503,196.106
10120512,343.07599999999996
10120548,341.144
10127712,205.00099999999998
10127758,232.408
10127823,25.872
10127891,57.606
10127954,160.47
10127978,126.719
10127988,72.179
10128033,70.148
10128034,65.75399999999999
10128049,170.967
10128164,94.27799999999999
10128169,166.394
10003242,247.226
10003243,242.354
10003258,139.903
10003262,152.493
10003270,53.196999999999996
10003298,76.283
10003342,70.325
10003349,195.077
10003403,181.421
10003419,129.498
10003429,71.561
10003448,126.421
10003452,109.66
10007537,243.548
10007559,106.905
10007611,209.43599999999998
10007617,183.95
10007644,256.282
10007697,202.123
10007720,203.033
